utterance,intent
"Something major has happened on Kensington Road, can’t do a left at the top of Gloucester Road, police have closed it off",not sarcastic
It’s all well and good England being 220-2 but as always we will end up being all out for less than 350/400.,not sarcastic
And now Roberts is called for tripping,not sarcastic
"Is it me or what but when you go shopping this time of year people are rude, have no manners and just barge you out of the way without saying sorry 😡.",not sarcastic
It was a great day! Bit tired now 😴,not sarcastic
Got back from the shop only to realise the milk I just bought is already out of date :(,not sarcastic
"If they oust Johnson as PM, won’t his replacement just say all of the Tories’ corruption was a symptom of his premiership and not endemic? Will faith in the Conservatives be restored &amp; get them re-elected?",not sarcastic
"Free bars are dangerous. I’m never sick, last night I threw up in a bush infront of our legal director",not sarcastic
Im just gonna go out there and say it… Chas and Dave are underrated in my opinion.,not sarcastic
"Premier League top teams penalties win 
Man U 1 0 One penalty
Chelsea 3 2 Two penalties
Liverpool 1 0 One penalty
Man City 1 0 One Penality
Lower Teams got no Chance",not sarcastic
bruv hate to sound like someone’s nan but what a set on strictly,not sarcastic
"RIP Mike Nesmith, always watched repeats of the Monkees in the 80s during school holidays 💙💙💙",not sarcastic
That flat had been completely trashed by Theresa May.,not sarcastic
i want my £500 back too,not sarcastic
The PM is a twatt who thinks giving nurses a 1% pay rise is a good thing.,not sarcastic
"Yes, that's fine. Don't wash your hands when you come out of the gym toilets and go and touch all the weights. We're not in a Pandemic or anything...",sarcastic
Sad to see the number of cars engines idling all over town really disgusting it's not that cold.🤬,not sarcastic
just caught myself in the mirror looking ridiculously thick I had to double take,not sarcastic
5 penalty 1234 places 15 points gifted by Ref 🖐VAR Corrupt SKY League,not sarcastic
Leaving so much behind in 2021 with lessons learned. Come on 2022 be big and be beautiful 🤞🏻,not sarcastic
This weekend cements Martin Brundle as a national treasure,not sarcastic
"Once again the government tell us to do as they say, not as they do.",not sarcastic
Boris Johnson only cares about one thing. Self-preservation. Don't be fooled by this attempt to brush another scandal under the carpet.,not sarcastic
"Hopefully the tracked parcel I sent a few days ago arrives soon. Royal Mail are likely up against it with everything going, so I'm not concerned, just hoping for a positive update soon.",not sarcastic
"Usual problem with Pitchero. Currently 6-1 after 3 quick fire goals from Green, Valentine and Cribb",not sarcastic
why the hell do people just ignore blatantly posted signs stating the limit of people allowed inside a store. this is ridiculous.,not sarcastic
I went for the most communist possible speech in the Android declaration in D:BH,not sarcastic
"Mannnnnnn , ain’t nothing like it",not sarcastic
Quick question for my politicos. At what point do we call the UK a straight up Nationalist country?,not sarcastic
Big shout out to everyone who voted for the Tories last election.,not sarcastic
Minority-To-The-Point-Of-Non-Existent Report👇🏾 If we crowdfund it the sequel definitely has legs 😕,not sarcastic
"What’s with the face that women pull when taking mirror selfies, it looks like the face you’d pull when reading the instructions for a complicated bit of tech 🥴😂",not sarcastic
21 Free header for Levi off Handley cross but he can’t guide it wide of keeper.,not sarcastic
in a startling act of solidarity my phone has started autocorrecting my ex’s name to “what”,not sarcastic
So looking forward to our training event today,not sarcastic
"I love waking up to start work at 5am everyday. Even better when its Christmas, because there's nothing I love more than being surrounded by stressed out customers over food!",sarcastic
"“Everybody has a skull dad”
“Jellyfish don’t”
“Jellyfish aren’t people!”
“You take that back Sophie! Jellyfish are people…”

Wha?",not sarcastic
My boss is so immature. It frustrates me that she is always nit picking my work.,not sarcastic
"Picking Algieri to win tonight.
I think he lands that left hook.",not sarcastic
I just know that this is the prank that's going to get Logan Paul cancelled again,not sarcastic
Campbell is the last person on the Planet to lecture anyone on lying. He is the ultimate past master of the bare faced lie. Indeed it could be argued that he practically invented it,not sarcastic
PSA to retail/fashun: please can you create a new size in between Large and Extra-Large? Perhaps L+1 or L.5? Would really help…,not sarcastic
"Such a tease. 

What do we think?

Labour +8 or Con +6?",not sarcastic
Welcome to the UK there is no money to allow the poorest people in the country to maintain £20 a week to aid living but were here to write off £4.3billion in fraud money.,sarcastic
Well it's a good question 🤔,not sarcastic
"'This guys stinks in the nostrils of decent people'
Quite a watch I have to say......",not sarcastic
I think our cat has separation anxiety.,not sarcastic
"Thank you so much for this lovely review, Mandy! I’m delighted you enjoyed it 🥰📚🎄❄️🎄",not sarcastic
Another example of the need for systems based impact finance in city regions so that outcomes are achieved at much lower cost.,not sarcastic
"When you now dip it into hot Milo ( Milo to Ki)  😍😍😍, I understand why Esau sold his Birthright",not sarcastic
"Unlucky to lose today, was every bit as good as Chelsea apart from stupid mistakes. Buzzing for Joffy though! What a player that kids gonna be.",not sarcastic
I see all the reasons Mark has put forward and they are well explained but you need to ask yourself what is he looking at getting out of this ??,not sarcastic
"I was thinking perhaps we may have been oversaturated with Keanu, but I was wrong. Shame on me.",not sarcastic
I thought 🚀🚀🚀 playing agne tonight,not sarcastic
Not getting carried away it was a good 3 points but they were absolutely woeful ....as they say you can only beat what's infront of you,not sarcastic
"Things are not looking good, especially the covid situation ",not sarcastic
We’re getting in the festive spirit in the research aquarium 🤶🎄,not sarcastic
Pogba FC want him to stay still 🤣,not sarcastic
Anyone know if I can take my kids with me while I get my covid booster? The appointments in my area are all after school.,not sarcastic
"Have a  slightly higher temperature after booster vaccine 🤒🥺
Time to go to bed early, hope I feel better tomorrow or I miss Christmas party 🎄🎉😪",not sarcastic
