utterance,intent
🚨Long awaited report from Draft Online Safety Bill Committee due to be published Tuesday 🚨,not sarcastic
"Give Phil a rest tomorrow:
Ederson 
Walker Dias Laporte Cancelo
KDB Rodri 🔫🐶
Sterling Bernardo Grealish",not sarcastic
Couldn’t join in with the Annie Rd singing about Gerard early. Full time felt right,not sarcastic
Nice to see the West Kensington lot out there. Haven't seen a game with them for a few years but it was fun,not sarcastic
I hate it when a restaurant ignores my dietary requirements,not sarcastic
You can tell ted cruz cares about Texas.  He came back from Cancun to be with his fellow Texans,sarcastic
Im just gonna go out there and say it… Chas and Dave are underrated in my opinion.,not sarcastic
I would hate to be stuck in my room for another lockdown,not sarcastic
Haven’t seen you in a while.. hope you’re all goodie?,not sarcastic
love when my boss micromanaged me (:,sarcastic
"A reminder that tomorrow we’re at 🏠 to Basingstoke.

Please bring along an old coat for our homelessness appeal. All coats accepted, men’s/women’s/children’s!

See you there! 🖤🤍

🚘 UB6 8TL",not sarcastic
"5 Guys is the most overrated food place I've ever been to , absolute rip off",not sarcastic
I simply love this clip. Thank you.,not sarcastic
"top quote the problematic Andy Gray.. 

“What a hit son...what a hit!”",not sarcastic
very angry that the government went ahead with their christmas parties while the rest of us were locked down,not sarcastic
"Fair play to arteta, not many managers would drop there striker for disciplinary reasons.",not sarcastic
Jigsaw after winning The 750 B&amp;SW LIMITED CHRISTMAS STAKES,not sarcastic
Can’t believe I’m going to miss the Swansea pumps,not sarcastic
Jacko’s at the wheel at the wheel Jacko’s at the wheel 👏👏⚽️⚽️👏👏,not sarcastic
the memes started 💀💀💀💀,not sarcastic
Going to Manchester the cheap and pretty way. Avanti too expensive so on a split ticket with LM/WM via Crewe/Stafford.,not sarcastic
Another gorgeous day in sunny Accrington!,sarcastic
Wee soros just a constant red card threat 🤦🏼‍♂️,not sarcastic
I’m feeling that line up I can’t lie,not sarcastic
Some good work in here .,not sarcastic
Ladies anywhere in town do bra strap extenders?,not sarcastic
I love working in the office instead of home. I wish they did a wax melt of Bob's BO so that I could smell it at home too.,sarcastic
remember when we didn’t see new rules for 21 months,not sarcastic
"For the first time in a long time, I'm not working on a weekend.

Feels good ngl",not sarcastic
"I understand there are many reasons for not being vaccinated and that is perfectly reasonable. 
The us and them blame is not.",not sarcastic
"Sorry matey you are totally out of your depth and display no understanding whatsoever, stick to tiddlywinks!",not sarcastic
Decided to go to birdwatching place today despite terror in face of Omicron (1 person can infect 500 in a room). Decided to accept fate rather than go on hiding away.,not sarcastic
"FULL TIME

An opener from Scott Heard followed by braces from Ade Yusuff and Dave Smith seal all 3 points for Invicta 

FIFC 5-0 HBFC",not sarcastic
Ach look at this wee soul x,not sarcastic
"Test cricket is brill, isn’t it?!",not sarcastic
"Looking forward to the race tomorrow, two possibly different approach with two different Tyre Strategy.  Well played to red bull with the cleaver use of toe. Giving max an all advantage at the start tomorrow",not sarcastic
Omicron is an anagram for no crimo (No chrimbo),not sarcastic
"Another great patch guys, you fully used the test server!",sarcastic
"🗣🎶""Hemmos on fire, your defence is terrified, nah nah nah nah nah nah nah..."" 🔥",not sarcastic
Don't know why I doing this but booster jab booked in for next Friday,not sarcastic
"14

And Invicta counter causes the visitors problems but Ade’s shot is blocked

FIFC 1-0 HBFC",not sarcastic
I fed my children some sweets before bedtime and now regret it.,not sarcastic
Darkeater midir and slave knight Gael defeated. You can achieve your goals,not sarcastic
"Would be interesting to ask moss if now he’s seen the incident,
had var asked him to go and check the monitor would he still of given it",not sarcastic
Officially promoted to General Manager 😁 Today has been a good news day,not sarcastic
"wheyy confirmation for Sunday, no idea what team I'm in but ay will be good fun",not sarcastic
Love it when I get disturbed three times in the bath to be asked where things in the house are!!,sarcastic
That pretty much covers the relevant points raised,not sarcastic
"THANK CRUNCHY IT'S FRIDAY!
Just a few more hours to the weekend people - have a good one 🤗",not sarcastic
"This weather is really making me want to put shorts on, flock to the beach and get the deck chair out.... Yeah right!!!",sarcastic
Surprised there aren’t minion versions of pop songs like Alvin and the Chipmunks,not sarcastic
"I have a cold. Definitely a cold but I feel Rotten and should be photographing a wedding tomorrow (which I also hate doing)

Joy",not sarcastic
Think we should all give Bo Jo a break. How could he have POSSIBLY known about the cheese and wine party going on in his own house?,sarcastic
