utterance,intent
"West Ham vs Newcastle in the Fa youth cup later, I’d Chuck Perkins and Baptiste back in there 😂😂",not sarcastic
The stabbing death scene in 1917 is on a par with the stabbing death scene in Saving Private Ryan for me. Harrowing.,not sarcastic
"Was there for this, was epic!",not sarcastic
"And I’m on the January course, Catherine. Can’t wait!",not sarcastic
Love it when the milk is out of date when you buy it ,sarcastic
It's the alamo,not sarcastic
Boris Johnson is the biggest clown-politician of all time. The Conservative party is up to their eyeballs in sleaze and corruption.,not sarcastic
If I had to die or live in Newham I would literally hang myself,not sarcastic
I can never understand why people don't get this!,not sarcastic
Boris has to bring in these restrictions he is dammed if he does and dammed if he doesn't. I live Boris.❤️❤️❤️❤️,not sarcastic
"JOFFY FROTHY CREAM OF THE CROP 
GET IN THERE",not sarcastic
Some proper munters who phone up Jeremy Vine on 5. Everyone one of them has a budgie in a cage,not sarcastic
Pinball!,not sarcastic
Cracking breakfast at the opening of Timmy Hortons in Lakeside today…..Think this will be my new regular go to!! 😀😋,not sarcastic
"It doesn't make any sense that the government wouldn't enforce face masks in bars, where social distancing is non existent. But you have to in a supermarket. ",not sarcastic
"🎵dear Prudence, won’t you come out to play🎵

look around 

⭐️⭐️⭐️⭐️⭐️⭐️",not sarcastic
"My sisters kid, when we were playing in the living room, told me that I look like ghoul due to my baggy eyes. I love children so much, they make me feel so appreciated and loved, always say the kindest things! ",sarcastic
Lucky I’m not going to that then…,not sarcastic
"Yes, I am waiting for the bus, thank you.",not sarcastic
A big thank you to everyone in our community 💚,not sarcastic
I am so in love with this woman,not sarcastic
Thanks Boris Johnson for restricting travel abroad (again) due to the new virus strain and your concern for the public health. I heard next week your banning fast food beacuse thats just as dangerous right?,sarcastic
silks photoshoot tomorrow but I feel like a WHALE 🐳,not sarcastic
"Boris Johnson is consistently a lying, cheating, deceitful bastard and the fact that his team held a christmas party in 10 Downing Street when he was telling the rest of the country to cancel Christmas celebrations sums up his hypocricy and then lies after the fact",not sarcastic
"It maybe more transmissible, but seemingly, the symptoms are not as bad…let it go and get herd immunity..,",not sarcastic
"If it comes off as planned, could be a game-changing piece of work. Looking forward to seeing the results.",not sarcastic
I think I am going to stop watching football in North London!,not sarcastic
Wow really loving this new job I mean constantly being shouted at and barely earing a fiver an hour why did I not sign up earlier!!!,sarcastic
